Date,temp_mean_C,temp_max_C,temp_min_C,diurnal_range_C,precip_sum_mm,rel_humidity_pct,wind_speed_ms,solar_rad_wm2,pressure_hPa,apparent_temp_C,interday_var_C,abs_humidity_gm3,vpd_hPa,consecutive_dry_days,washout_idx,pressure_trend_hPa,wind_gust_max_ms,dust_proxy_index,total_weekly_patients,tb_cases,pneumonia_cases,covid_cases,asthma_cases,copd_cases,bronchitis_cases,bronchiolitis_cases,urti_cases
2024-03-18,22.18736,30.887909,17.058868,10.635895,29.797554,76.97123,0.40499592,9.271327,862.62537,24.952871,0.87935966,15.078706,6.201198,1,29.797554,-0.39177594,8.379492,0.17088486,22,6,11,4,1,0,0,0,0
2024-03-25,22.95989,30.66806,15.9314575,13.077004,1.6038418,57.464993,0.6588955,11.403997,861.07336,24.260393,0.48231724,11.783831,11.920272,7,1.6038418,0.18166678,9.039055,0.56227845,18,8,8,1,0,0,0,0,0
2024-04-01,23.470785,32.460052,16.48233,12.0156555,14.216661,69.03979,0.46728513,10.254481,862.27747,26.008022,0.62435913,14.5121975,9.074173,3,14.216661,0.1071167,10.2747135,0.21384719,17,6,7,3,1,0,0,0,0
2024-04-08,21.375227,28.21051,17.4747,8.840602,76.70856,84.22554,0.5146628,8.521091,862.071,24.421173,0.6049674,15.744873,4.054606,0,76.70856,-0.12880161,7.6617775,0.05341037,19,6,7,2,2,0,0,0,0
2024-04-15,21.409292,27.55655,16.70279,9.345559,52.08254,82.57577,0.5046273,8.681382,862.10333,24.33987,0.34982735,15.48482,4.4460673,1,52.08254,0.13413784,9.044878,0.14798927,11,3,5,2,1,0,0,0,0
2024-04-22,21.587934,29.518402,17.147888,10.436824,54.11434,81.93938,0.27208427,9.643506,861.6774,24.535646,0.70902795,15.514238,4.6883044,0,54.11434,-0.17660959,7.5402966,0.056986976,14,8,5,1,0,0,0,0,0
2024-04-29,22.209934,29.474304,17.585663,9.866189,37.77957,81.85198,0.46335632,9.86468,861.43054,25.422909,0.5630973,16.07411,4.8704906,0,37.77957,-0.01586914,8.878431,0.07888142,7,3,3,0,0,0,0,0,0
2024-05-06,22.07887,29.444977,17.643707,9.3691845,33.249138,80.42571,0.5981502,9.09633,861.49164,25.092236,1.1479623,15.637181,5.2862134,1,33.249138,-0.124668665,10.998509,0.19392017,7,2,3,0,1,0,1,0,0
2024-05-13,21.633165,28.723602,17.626678,9.089966,40.09986,83.447914,0.25212276,8.492864,861.78357,24.723764,0.7232971,15.831352,4.331111,0,40.09986,0.30209786,10.101711,0.04834684,11,5,2,1,1,0,1,1,0
2024-05-20,21.848358,28.692108,16.90921,9.0495825,67.25264,83.17372,0.49729198,8.652921,862.8542,25.010092,0.6650783,15.979271,4.448823,0,67.25264,0.008039202,9.55737,0.093660876,16,9,3,2,1,0,1,0,0
2024-05-27,20.681597,27.16806,16.630066,8.098467,67.24477,87.24361,0.555673,7.875886,863.70514,23.677736,1.0302473,15.668048,3.1575825,0,67.24477,0.17611258,9.164972,0.07456161,21,7,8,0,1,0,3,0,0
2024-06-03,21.183115,28.107544,17.303314,7.933755,58.171272,85.85708,0.5122334,8.1889925,864.2539,24.289358,0.83421105,15.888613,3.5726655,0,58.171272,0.068777904,9.892748,0.093515076,14,7,3,1,1,0,1,0,0
2024-06-10,19.978647,25.309875,16.388214,6.508972,61.269524,91.0305,0.58823115,6.249363,864.54694,22.973917,0.59650093,15.701902,2.1102397,0,61.269524,0.029296875,7.8944225,0.064569086,4,1,2,0,0,0,1,0,0
2024-06-17,20.072645,26.278412,14.872528,7.289071,85.52814,89.55363,0.46762118,6.7986617,863.86273,22.99721,0.82406616,15.537581,2.4748557,0,85.52814,-0.13622175,10.590568,0.041610062,9,5,3,1,0,0,0,0,0
2024-06-24,20.6314,25.958008,15.99118,8.300859,48.894405,86.93453,0.38465676,8.554246,863.19196,23.582605,0.9983651,15.570119,3.2104456,0,48.894405,-0.14146206,9.638163,0.07120006,13,7,3,2,0,0,1,0,0
2024-07-01,19.750977,25.102081,16.071564,7.1692724,138.18669,90.55528,0.402962,7.1490407,863.2374,22.614767,0.5719953,15.417971,2.1822567,0,138.18669,0.1812657,7.341991,0.040231086,17,6,4,1,1,0,3,0,0
2024-07-08,19.726864,24.211578,16.089691,6.193896,76.26152,90.929794,0.70940775,6.234112,863.692,22.60645,0.44155884,15.4551935,2.0932813,0,76.26152,-0.1110927,7.224231,0.06878322,11,5,3,1,0,0,1,0,0
2024-07-15,19.930328,24.217377,15.693878,6.993709,68.61138,89.75172,0.78729504,7.2916336,864.1644,22.806662,0.3712943,15.437615,2.3957465,0,68.61138,0.24993896,8.122344,0.07991469,23,14,6,1,1,0,0,1,0
2024-07-22,19.381063,23.979034,15.326935,5.6508875,85.1934,90.38163,1.1926168,6.293556,864.64404,22.073948,0.5621948,15.052466,2.1797678,2,85.1934,0.05177525,10.58,0.36436635,17,6,7,2,0,0,1,0,0
2024-07-29,19.64706,25.019928,16.351288,5.7054486,24.435997,89.25206,1.3683773,6.802381,864.8205,22.359653,0.562221,15.084359,2.497414,3,24.435997,-0.17822266,8.723753,0.44507164,10,3,5,1,1,0,0,0,0
2024-08-05,19.546396,24.7305,15.436737,6.5543823,58.087112,87.28209,1.2551539,7.618609,864.0346,22.06686,0.47272602,14.657849,2.9365861,1,58.087112,0.029427664,8.400494,0.46302366,24,7,9,5,0,0,0,2,0
2024-08-12,19.776327,24.911835,15.801941,7.0043554,15.266895,86.843506,1.3799393,8.269017,863.0913,22.362776,0.3673183,14.794676,3.0557404,2,15.266895,-0.18841553,9.751497,0.5190538,17,3,8,3,2,0,1,0,0
2024-08-19,18.904013,24.200928,15.356354,5.691541,70.542336,91.74847,1.044067,6.033633,864.1767,21.495493,0.5310277,14.848104,1.8281716,1,70.542336,0.118600026,9.325319,0.25355378,13,5,5,2,0,0,1,0,0
2024-08-26,18.927176,24.092316,15.106537,5.771096,69.54503,91.70199,1.1010438,6.008313,863.72955,21.529512,0.44076538,14.871094,1.8212534,0,69.54503,-0.19417027,11.346143,0.17217048,13,3,8,1,0,0,0,0,0
2024-09-02,19.614288,25.012634,16.047638,6.6890607,71.62666,89.51942,1.0434697,7.5721765,863.76904,22.328596,1.0162877,15.090202,2.45064,0,71.62666,0.1869594,8.992648,0.2507262,17,5,8,2,2,0,0,0,0
2024-09-09,19.403948,24.603546,15.317749,7.2492676,72.46494,89.83349,0.6011809,7.1262503,863.8907,22.060526,0.73291886,14.970229,2.3237855,1,72.46494,0.018075125,7.839814,0.09085648,23,8,9,1,1,0,1,0,0
2024-09-16,19.748714,25.050446,15.485443,7.567845,107.1086,90.316605,0.42809343,7.5106378,863.6955,22.592936,0.15468924,15.37461,2.2274241,1,107.1086,-0.017072406,8.416428,0.041838456,9,1,6,0,2,0,0,0,0
2024-09-23,19.288662,24.509247,15.872772,6.967743,82.092285,91.093155,0.7298239,7.005529,862.7593,21.995756,0.75853187,15.088996,2.0076127,0,82.092285,-0.15247454,9.559745,0.070343055,9,3,5,0,0,0,0,0,0
2024-09-30,19.31366,25.400696,15.101685,7.0656867,92.37027,90.58531,0.4945145,6.3831635,863.08875,21.99605,0.53526527,15.031594,2.1253955,0,92.37027,-0.10429164,7.1353717,0.046181608,16,5,5,1,2,0,1,1,0
2024-10-07,19.24545,25.024902,15.508942,6.750022,158.07127,91.69227,0.40619054,6.644866,862.826,21.978949,0.6349836,15.150741,1.8611281,0,158.07127,0.27310616,8.043801,0.020944327,14,7,5,1,1,0,0,0,0
2024-10-14,18.85083,25.752167,15.382538,5.9454303,81.32076,90.98104,0.5158068,5.577577,864.03577,21.369726,0.7769078,14.6864605,1.9817145,0,81.32076,0.09898158,8.013629,0.044101145,23,11,7,1,3,0,0,0,0
2024-10-21,19.574371,25.31717,14.671509,7.7831073,107.05161,89.82177,0.3602891,7.2372594,863.5991,22.308277,0.8159049,15.134758,2.3308463,0,107.05161,-0.2079991,9.597917,0.025485545,18,2,9,3,2,0,2,0,0
2024-10-28,20.361864,27.05545,15.676544,8.47614,58.45237,84.958305,0.44459718,7.851296,862.90375,23.039091,0.53427994,14.970276,3.6348183,0,58.45237,-0.14772251,8.792413,0.10792378,20,3,10,3,2,0,1,0,0
2024-11-04,20.675524,26.399078,15.030548,9.842385,5.730629,76.16976,0.67459667,9.536477,862.80695,22.78544,0.34371948,13.683934,5.814724,5,5.730629,0.14756557,9.238559,0.47896808,38,6,22,3,2,0,3,1,0
2024-11-11,21.24632,28.209534,13.812164,10.657057,0.8895397,66.372,0.8308219,10.08912,862.14935,22.763811,0.5556466,12.333781,8.486357,12,0.8895397,-0.17732456,9.730258,0.74637836,24,8,7,5,2,0,2,0,0
2024-11-18,20.955858,27.60028,13.153717,11.916443,0.93626976,60.745533,0.83089596,11.056577,861.8185,21.920542,0.43736485,11.107957,9.719801,19,0.93626976,0.053867884,10.328846,0.74352634,26,10,9,1,3,0,1,1,0
2024-11-25,21.19295,28.160187,13.628693,13.187356,0.07104874,56.736294,0.68673927,11.3178835,863.0864,21.894766,0.30181012,10.512237,10.877698,26,0.07104874,0.12921143,8.82536,0.6800047,23,7,8,5,1,0,1,1,0
2024-12-02,20.640778,28.91388,12.765991,13.529214,0.074625015,54.365776,0.7618244,10.943924,863.3976,20.994064,0.32693917,9.750499,11.103185,33,0.074625015,-0.15945871,8.772474,0.7545076,22,9,7,3,0,0,0,2,0
2024-12-09,20.93907,28.943695,13.189178,14.516754,0.06866455,48.438152,0.72544193,10.988855,862.4101,20.8905,0.4347883,8.84178,12.772019,40,0.06866455,0.034929547,9.531174,0.71816856,22,5,5,5,1,0,2,1,0
2024-12-16,21.373766,29.631775,13.45108,15.008082,0.0,44.239037,0.60790956,10.838412,862.30084,21.08298,0.31916156,8.287831,14.174956,47,0.0,0.12288121,9.997902,0.60790956,20,8,7,2,2,0,0,0,0
2024-12-23,21.056162,29.839508,13.310516,15.027841,0.0,42.877094,0.54582065,10.830726,863.13824,20.579138,0.28791156,7.880128,14.249659,54,0.0,-0.102608815,8.784273,0.54582065,23,8,12,2,0,0,0,1,0
2024-12-30,22.041098,29.892029,13.421326,15.614598,0.0,40.560204,0.57206285,11.1477,862.6827,21.580873,0.28162494,7.892575,15.745469,61,0.0,0.046081543,10.527033,0.57206285,18,5,11,0,0,0,0,1,0
2025-01-06,22.232395,30.603882,13.747009,15.504747,0.0,38.753086,0.7148834,11.320616,862.08997,21.653982,0.45576987,7.624286,16.420248,68,0.0,-0.010335286,11.220453,0.7148834,26,7,9,5,0,0,2,2,0
2025-01-13,20.793741,29.703064,12.8107605,15.91629,0.0,39.411163,0.5380122,11.424808,862.20703,19.980083,0.14443098,7.1332617,14.870397,75,0.0,-0.06935338,8.679345,0.5380122,17,2,10,2,2,0,1,0,0
2025-01-20,21.407736,30.723358,13.676361,13.546056,13.973951,55.070923,0.72472906,10.196082,861.9665,21.964447,0.76268226,10.187245,11.704882,80,13.973951,0.27282715,10.723528,0.4704361,19,8,6,0,1,0,2,0,0
2025-01-27,22.147732,29.447754,14.557343,12.922891,0.5300045,45.442413,0.9671412,10.969106,862.81006,22.112574,0.58813477,8.840236,14.636224,7,0.5300045,-0.06161935,8.613243,0.92345136,21,2,11,3,0,0,2,1,0
2025-02-03,22.151686,30.910309,13.731689,15.28649,0.0,35.854156,0.80479515,12.113645,862.07764,21.301138,0.3890381,7.019776,17.11663,14,0.0,-0.35289654,8.416644,0.80479515,36,10,13,5,0,0,2,2,0
2025-02-10,24.071371,31.745636,16.196106,14.406913,0.0019073486,32.174843,0.8585826,12.005921,860.74744,23.23914,0.44968086,7.018128,20.344095,21,0.0019073486,-0.10988944,8.432634,0.8583279,31,9,11,2,1,0,1,3,0
2025-02-17,23.805738,31.638824,14.688629,15.536072,0.0042915344,29.208435,0.94231135,12.195894,861.23975,22.636526,0.2982483,6.276829,20.889986,28,0.0042915344,0.16196987,9.451546,0.94188553,26,6,11,5,2,0,0,0,0
2025-02-24,23.817007,31.8461,15.4513855,14.364314,1.648426,47.73276,0.7298245,11.094041,861.78766,24.431578,0.4813712,10.233369,15.493777,33,1.648426,0.19361223,9.151534,0.62007916,20,5,12,2,0,0,0,0,0
2025-03-03,23.1533,32.37146,15.51297,13.626748,7.871866,55.66766,0.668983,10.711816,861.9467,24.26941,0.77553886,11.37439,12.881065,5,7.871866,-0.2742397,9.381261,0.50731885,18,4,12,1,0,0,1,0,0
2025-03-10,23.936472,31.932037,16.49466,13.535492,1.2242794,55.898136,0.7006214,10.712832,860.91174,25.399765,0.6692418,12.108122,13.144078,12,1.2242794,0.16845703,9.753838,0.6275374,21,6,10,1,0,0,0,3,0
2025-03-17,23.579721,31.309723,17.140503,13.030726,4.4891834,60.842773,0.84210163,10.475721,861.88367,25.4004,0.5533491,12.9151945,11.412315,4,4.4891834,0.057503838,10.865789,0.56977195,32,10,17,0,0,0,0,4,0
2025-03-24,22.198273,29.318146,16.427948,11.279933,29.52385,71.30843,0.43243256,9.272952,862.7783,24.473597,0.45828247,13.985719,7.694435,1,29.52385,0.16973005,9.3194065,0.18145366,23,5,9,4,0,0,1,1,0
2025-03-31,22.520979,29.189178,16.133148,10.521959,29.71077,74.714066,0.7515174,9.395721,861.14246,25.202194,1.1498152,14.876793,7.0226636,1,29.71077,-0.288208,8.8396225,0.2996437,33,7,18,1,0,0,2,4,0
2025-04-07,22.003387,30.25589,15.792084,10.104078,38.772346,76.325325,0.6090069,9.580309,861.7163,24.613894,1.0918143,14.74348,6.412664,1,38.772346,0.123073034,9.12796,0.2202467,25,9,6,5,0,0,0,2,0
2025-04-14,21.248514,29.526733,15.671265,10.466727,69.945816,80.58524,0.46225533,9.107658,862.5704,23.92124,1.4831107,14.916517,5.0595984,1,69.945816,0.03966413,11.08606,0.10913051,28,9,13,2,3,0,1,0,0
2025-04-21,20.935207,28.104462,16.480469,9.169412,85.93797,85.827614,0.33598378,8.003794,861.96844,23.916142,0.9472351,15.622292,3.5881631,0,85.93797,-0.26397705,8.786936,0.04370677,27,11,9,2,0,0,2,2,0
2025-04-28,20.407053,27.941498,16.540863,9.462664,93.028786,87.1966,0.40878478,8.510527,861.1656,23.287115,0.9655587,15.42144,3.0962873,0,93.028786,0.14059012,10.463136,0.032631487,17,3,9,2,2,0,0,1,0
2025-05-05,20.575605,27.067902,15.2473755,9.323922,56.270836,83.27968,0.40450504,8.908468,861.9751,23.213343,0.4269976,14.870764,4.070906,1,56.270836,0.23662458,10.060705,0.09229189,21,7,7,3,2,0,0,1,0
2025-05-12,20.34039,26.73294,15.843048,9.163413,73.74429,85.856384,0.6601716,8.357194,863.4037,23.087063,0.5268206,15.12592,3.3969378,0,73.74429,0.10505022,11.357311,0.07664628,24,4,7,4,3,0,1,1,0
2025-05-19,20.58044,26.484528,16.444214,8.363046,47.007797,84.76693,0.5410705,8.3419485,862.187,23.338469,0.87159073,15.139621,3.7252824,0,47.007797,-0.14814976,10.676193,0.10491638,42,8,23,2,1,0,1,5,0
2025-05-26,20.77318,28.028412,16.189728,8.476771,62.39438,84.999695,0.5571891,8.56225,863.8402,23.62962,0.8224923,15.350957,3.7054393,0,62.39438,0.32177734,8.7771015,0.07057826,29,11,10,1,2,0,3,2,0
2025-06-02,20.58908,26.298798,15.503326,8.784637,51.717995,84.871025,0.4142568,8.685554,864.6732,23.358644,0.86794174,15.165418,3.693409,0,51.717995,-0.05276925,9.928083,0.06783275,20,5,10,3,0,0,0,0,0
2025-06-09,19.926266,26.303131,14.960663,8.455571,60.86731,86.40429,0.44960287,7.8339133,864.56836,22.540327,0.67484826,14.849442,3.187936,1,60.86731,-0.12460763,13.032382,0.1660359,26,7,13,1,1,0,1,1,0
2025-06-16,20.128937,26.322723,15.6579895,8.963981,58.08663,85.94765,0.44342038,8.644261,863.80804,22.788698,0.7777928,14.941892,3.3583143,2,58.08663,0.21036203,8.859945,0.1217423,28,5,14,1,2,0,1,0,0
2025-06-23,19.52925,24.786407,14.75528,7.9603357,93.015434,89.18376,0.39406535,7.8567724,864.7629,22.196249,0.25237164,14.987124,2.457802,0,93.015434,-0.22270857,8.924926,0.036471933,25,11,5,5,0,0,3,0,0
2025-06-30,19.914524,24.805206,15.650665,6.9869866,55.645226,88.56268,0.5643164,6.927551,863.7209,22.689663,0.67181396,15.211139,2.6930661,0,55.645226,0.004891532,8.754712,0.09505679,23,9,7,2,2,0,0,1,0
2025-07-07,19.039053,22.974274,14.476868,5.573438,80.067154,92.4123,0.8957381,5.329473,864.6868,21.7356,0.5360543,15.077956,1.6938921,0,80.067154,0.15829031,7.7708263,0.101497285,17,7,4,0,1,0,0,1,0
2025-07-14,18.828264,22.483063,15.1232605,5.7031293,65.98901,91.484276,1.1684581,5.9676566,865.48254,21.375208,0.34024048,14.75103,1.8547957,0,65.98901,0.24238804,9.29187,0.13057423,18,5,6,4,0,0,1,1,0
2025-07-21,18.715315,23.826202,15.528656,5.9153748,61.57231,94.03988,1.0436796,5.956404,864.86005,21.398542,0.36528668,15.063544,1.2899096,0,61.57231,-0.41445488,7.250495,0.11317067,26,4,10,6,2,0,1,2,0
2025-07-28,18.502903,22.865509,15.505554,4.5658917,141.83664,95.828575,0.97880155,4.380944,864.5235,21.222126,0.6644069,15.155291,0.89882714,0,141.83664,0.19758824,7.444309,0.061054308,38,4,17,11,1,0,0,1,0
2025-08-04,19.037638,24.026245,15.47879,5.60764,91.22658,94.10076,0.826485,5.7765303,865.02936,21.859022,0.57847375,15.35884,1.3104752,0,91.22658,-0.030011859,8.296325,0.066932976,33,8,11,7,5,0,1,0,0
2025-08-11,18.289713,22.747955,15.719849,5.2309046,84.41043,95.74178,1.0522801,5.1945586,863.71155,20.91445,0.2856271,14.952846,0.89734405,0,84.41043,-0.2258388,7.7714477,0.10484135,22,4,7,4,0,0,1,2,0
2025-08-18,18.782969,24.861969,14.884247,7.562177,10.052919,88.08074,1.3787363,8.556093,864.23486,21.060167,0.45657784,14.146025,2.621285,3,10.052919,0.20951626,10.026618,0.693505,19,4,7,4,3,0,0,1,0
2025-08-25,18.701721,25.024963,15.509033,6.2891192,40.755272,91.40304,1.2436882,6.965461,863.9917,21.186392,0.53071815,14.61724,1.8770161,4,40.755272,0.021763394,10.08684,0.27558795,15,2,5,4,2,0,0,0,0
2025-09-01,19.544346,24.64853,16.154144,7.4913025,33.828735,86.98082,1.103881,8.7296295,864.56537,22.049093,0.647304,14.622008,2.9741695,1,33.828735,-0.069022045,8.546282,0.29452372,23,7,7,5,1,0,2,1,0
2025-09-08,19.102207,24.301422,15.3524475,6.3999763,87.05544,91.908195,0.6589094,6.354916,863.8216,21.791456,0.41664776,15.058215,1.798662,0,87.05544,-0.0733817,7.3117695,0.056998726,18,1,5,5,3,0,3,0,0
2025-09-15,19.101162,23.925293,14.972931,6.9772644,87.20351,90.39404,0.6227337,6.992434,864.24023,21.680065,0.41295952,14.809891,2.1306534,0,87.20351,-0.12774658,8.692222,0.05678595,15,2,4,3,2,0,1,1,0
2025-09-22,19.115583,24.89975,15.901611,7.647156,119.70973,90.97929,0.35881117,7.4904966,863.4579,21.74475,0.60369873,14.9218855,2.004177,0,119.70973,0.11278425,9.12709,0.021775888,13,3,5,1,0,0,2,1,0
2025-09-29,19.24136,24.75882,15.730133,6.9408045,88.37366,89.962326,0.49524078,6.799491,864.16925,21.845165,0.48679024,14.859166,2.2508733,0,88.37366,0.0071411133,8.823339,0.044730026,10,2,6,1,1,0,0,0,0
2025-10-06,18.694614,23.075409,15.457733,6.1814795,162.52542,91.19247,0.6215625,5.9720435,863.70013,21.165209,0.43105644,14.585535,1.9065056,0,162.52542,-0.030456543,7.6938653,0.057416733,26,6,8,6,0,0,2,0,0
2025-10-13,18.789652,25.009674,13.865265,7.8771143,76.06625,89.754326,0.45014134,6.61629,862.86536,21.196747,0.67524064,14.43778,2.228571,0,76.06625,-0.18135288,10.685104,0.040359013,14,3,6,2,0,0,0,0,0
2025-10-20,19.588423,25.42749,14.850861,8.777247,72.99256,86.061035,0.45027408,8.289969,862.9668,22.043346,0.8927743,14.507154,3.2041638,0,72.99256,0.1443743,12.292851,0.056671422,18,4,11,0,0,0,0,0,0
2025-10-27,19.817118,26.418365,14.488495,9.3440075,71.02418,87.29043,0.20254008,8.5370655,863.2197,22.459017,0.49701363,14.916699,2.9453359,0,71.02418,-0.10288783,9.6637125,0.021802528,29,8,10,3,1,0,3,2,0
2025-11-03,19.442806,24.662262,15.022308,7.4290032,91.96818,89.57775,0.34267792,6.6216736,863.44446,22.099308,0.6608887,14.968095,2.371827,1,91.96818,0.17858015,9.266438,0.069934964,29,8,12,1,0,0,2,1,0
2025-11-10,19.679216,25.573395,14.81839,8.627655,32.150986,84.37739,0.6292402,7.544032,863.2876,22.040104,0.61376953,14.292517,3.603582,1,32.150986,-0.10163225,10.060712,0.18374382,34,3,19,3,0,0,3,4,0
2025-11-17,19.838531,26.204926,14.01944,10.788125,2.6493073,73.67847,0.66664904,9.658693,863.21906,21.444275,0.68726456,12.589595,6.124942,6,2.6493073,0.054356165,9.224494,0.56270474,50,10,21,3,0,0,5,2,0
2025-11-24,20.753248,27.746796,13.957825,12.197383,0.7312298,65.45519,0.6094691,10.140397,862.6456,22.026081,0.3028172,11.806495,8.4751835,13,0.7312298,-0.07927595,7.8465624,0.5591754,31,7,9,7,2,0,1,1,0
2025-12-01,21.14709,28.665894,13.638489,13.243622,0.921011,64.72801,0.5902729,10.00952,861.1414,22.492567,0.5594657,11.953135,8.865679,20,0.921011,-0.41195244,9.755927,0.5416669,40,9,13,2,1,0,2,3,0
2025-12-08,21.248535,28.12735,15.197723,11.071428,3.9286613,70.904594,0.59482867,8.930937,861.6437,23.133038,0.50609916,13.155312,7.3765035,23,3.9286613,0.39381626,9.182341,0.41597623,34,6,9,8,0,0,2,4,0
2025-12-15,21.759914,28.757446,14.291046,13.341387,0.43725967,52.527424,0.65494025,10.214109,862.20465,22.263851,0.40451485,10.051654,12.369378,10,0.43725967,-0.18157959,10.229432,0.62181723,30,7,15,4,0,0,0,1,0
2025-12-22,21.559208,29.178558,13.076447,14.126962,0.04720688,48.371502,0.72032577,10.742343,861.5671,21.65389,0.70921105,9.144313,13.304403,17,0.04720688,-0.08898054,8.416397,0.7174162,22,4,11,1,0,0,2,1,0
2025-12-29,22.274994,29.966644,14.4086,14.324407,0.38051605,55.12336,0.6198149,10.5492,862.4006,23.14501,0.59147424,10.851442,12.090454,24,0.38051605,0.407523,7.933725,0.6030579,13,2,6,3,0,0,1,0,0
2026-01-05,22.051989,30.203156,14.70163,13.655814,1.3260841,56.69978,0.5654232,10.077551,862.8844,22.990728,0.21531677,11.012896,11.516698,31,1.3260841,0.055948894,9.190056,0.52721626,29,4,14,8,1,0,1,1,0
2026-01-12,21.587616,29.659973,13.681976,14.289281,0.08249283,45.61672,0.72331375,11.112001,862.5806,21.437054,0.60832435,8.598008,14.094614,38,0.08249283,-0.01739502,8.85291,0.7140454,21,4,13,1,0,0,0,1,0
2026-01-19,21.302935,29.323639,13.656403,13.920027,1.0035038,49.836445,0.56728846,10.839928,861.5343,21.459913,0.30947003,9.290934,12.701116,45,1.0035038,-0.23898752,8.895066,0.5170361,21,1,8,4,2,0,1,0,0
2026-01-26,21.832903,30.196869,14.772247,13.015734,7.923603,59.992252,0.65487385,10.2028885,862.2919,22.986814,0.2962254,11.5011015,10.510223,6,7.923603,0.3330078,8.281125,0.51397705,20,8,7,2,1,0,0,1,0
2026-02-02,21.919416,30.02597,13.704803,14.327911,0.7479191,46.732388,0.61731476,11.27715,863.0375,21.986324,0.4339251,9.069034,13.960508,13,0.7479191,-0.12329973,8.48419,0.5694207,21,6,10,2,0,0,0,0,0
2026-02-09,21.94921,30.795258,14.989716,13.236097,3.3397675,62.306755,0.62680393,10.046049,862.92444,23.345484,0.81126183,12.036204,9.983385,16,3.3397675,0.05241176,9.59984,0.4640086,19,7,4,3,1,0,2,1,0
2026-02-16,21.586239,29.26184,15.614105,12.349335,5.2564144,68.03952,0.4979894,9.493936,863.0306,23.34943,0.7884652,12.869845,8.284327,6,5.2564144,0.103637695,9.101015,0.38790435,15,4,6,1,0,0,0,0,0
2026-02-23,22.05185,30.155304,14.092773,14.235931,0.010728836,38.83297,0.9737565,12.41891,862.22424,21.433264,0.38902935,7.540258,16.251362,13,0.010728836,-0.31161064,9.63995,0.97191185,21,3,9,4,1,0,0,0,0
2026-03-02,21.952759,30.228912,14.519897,13.880698,0.0,36.491932,0.7265086,12.697906,861.21326,21.113647,0.536826,7.0504446,16.762035,20,0.0,0.010881697,9.073385,0.7265086,16,5,3,2,2,0,0,0,0
2026-03-09,22.80861,31.997498,13.982269,16.263231,0.0014305115,39.93763,0.77136403,12.835701,861.5529,22.468693,0.24663435,8.139544,16.657406,27,0.0014305115,-0.007978166,8.662204,0.7711869,19,6,6,5,0,0,1,0,0
2026-03-16,21.594896,30.432068,15.459625,11.217634,59.792397,75.94352,0.5137211,9.217916,861.20325,23.99402,1.0393677,14.292697,6.4059205,29,59.792397,0.12714495,8.770948,0.1829759,22,7,9,4,0,0,1,0,0
2026-03-23,21.177809,29.125946,14.430054,11.784136,26.625872,72.59346,0.6883024,10.536163,861.02246,23.13731,0.71858436,13.3296,7.0758123,2,26.625872,-0.15763637,9.304556,0.33789778,18,0,12,2,0,0,2,0,0
2026-03-30,20.28299,27.013458,14.527771,9.817435,88.33551,85.47511,0.59044886,8.410371,861.2553,22.975843,0.58700126,15.008383,3.4676738,0,88.33551,0.03792027,10.937149,0.052769717,19,8,6,2,0,0,2,0,0
2026-04-06,20.01055,27.72116,15.487793,9.399841,40.0548,83.22438,0.4075636,8.2183,862.7399,22.391174,1.3803711,14.32138,4.0968204,1,40.0548,0.29121616,7.959333,0.15709296,23,5,10,5,0,0,0,0,0
2026-04-13,20.987928,28.334106,16.335052,9.308558,38.22279,79.47816,0.57616776,8.6493435,862.23846,23.47378,1.1367013,14.511945,5.1686144,2,38.22279,-0.34344482,12.333853,0.1811064,25,7,7,4,2,0,1,1,0
2026-04-20,21.22886,28.181854,16.62027,9.358037,51.476242,83.45249,0.5618564,8.7848015,860.25916,24.14242,1.0760149,15.456643,4.2397676,0,51.476242,-0.16482107,10.239425,0.12705812,21,6,7,1,1,0,0,3,0
2026-04-27,20.663889,27.97165,16.105652,9.486394,67.729,83.586,0.47640404,8.911395,861.2853,23.35501,0.818621,14.98602,4.0661864,1,67.729,0.45527866,8.380861,0.112771235,26,5,16,1,0,0,1,1,0
